aevo_bid,aevo_ask,hl_bid,hl_ask
0.4314,0.4323,0.43246,0.43277
0.4314,0.4323,0.43246,0.43277
0.4314,0.4323,0.43255,0.43295
0.4314,0.4323,0.43255,0.43295
0.4314,0.4323,0.43255,0.43295
0.4312,0.4323,0.43255,0.43295
0.4312,0.4323,0.43255,0.43276
0.4308,0.4323,0.43255,0.43276
0.4311,0.4323,0.43255,0.43276
0.4311,0.4323,0.43246,0.43276
0.4311,0.4323,0.43246,0.43276
0.431,0.4323,0.43246,0.43276
0.4313,0.4323,0.43246,0.43276
0.4313,0.4323,0.43246,0.43276
0.4313,0.4324,0.43246,0.43276
0.4313,0.4323,0.43246,0.43276
0.4313,0.4323,0.43246,0.43278
0.4309,0.4323,0.43246,0.43278
0.4312,0.4323,0.43246,0.43278
0.4312,0.4323,0.43246,0.43286
0.4312,0.4323,0.4325,0.43286
0.431,0.4323,0.4325,0.43286
0.4313,0.4323,0.4325,0.43286
0.4313,0.4323,0.4325,0.43286
0.4313,0.4327,0.4325,0.43286
0.4313,0.4324,0.4325,0.43286
0.4313,0.4324,0.43246,0.43286
0.4306,0.4327,0.43246,0.43286
0.4306,0.4325,0.43246,0.43286
0.4315,0.4325,0.43246,0.43286
0.4315,0.4325,0.43273,0.43294
0.4315,0.4326,0.43273,0.43294
0.4315,0.4325,0.43273,0.43294
0.4315,0.4325,0.43273,0.43316
0.4315,0.4325,0.43273,0.43306
0.4315,0.4325,0.43273,0.43306
0.4314,0.4325,0.43273,0.43306
0.4314,0.4325,0.43273,0.43306
0.431,0.4327,0.43273,0.43306
0.4313,0.4327,0.43273,0.43306
0.4313,0.4324,0.43273,0.43306
0.4313,0.4324,0.4326,0.43286
0.4313,0.4325,0.4326,0.43286
0.4313,0.4324,0.4326,0.43286
0.4313,0.4324,0.4326,0.43286
0.431,0.4334,0.4326,0.43286
0.4311,0.4334,0.4326,0.43286
0.4311,0.4322,0.4326,0.43286
0.4311,0.4322,0.43246,0.43261
0.4302,0.4334,0.43246,0.43261
0.4307,0.4334,0.43246,0.43261
0.4309,0.4334,0.43246,0.43261
0.4309,0.4321,0.43246,0.43261
0.4309,0.4321,0.43246,0.43256
0.4302,0.433,0.43246,0.43256
0.4302,0.4323,0.43246,0.43256
0.4304,0.433,0.43246,0.43256
0.4304,0.4319,0.43246,0.43256
0.4307,0.4319,0.43246,0.43256
0.4307,0.4319,0.43246,0.43247
0.4307,0.4318,0.43246,0.43247
0.4307,0.4319,0.43246,0.43247
0.4307,0.4319,0.43213,0.43247
0.4307,0.4319,0.43213,0.43235
0.4307,0.4319,0.43198,0.43226
0.4302,0.432,0.43198,0.43226
0.4303,0.432,0.43198,0.43226
0.4306,0.432,0.43198,0.43226
0.4306,0.4318,0.43198,0.43226
0.4306,0.4318,0.43198,0.43226
0.4306,0.4318,0.43198,0.43226
0.4307,0.4318,0.43198,0.43226
0.4307,0.4318,0.43198,0.43226
0.4306,0.4318,0.43198,0.43226
0.4306,0.4318,0.43198,0.43226
0.4306,0.4318,0.43198,0.43226
0.4306,0.4318,0.43198,0.43226
0.4306,0.4318,0.43198,0.43226
0.4307,0.4318,0.43198,0.43226
0.4307,0.4318,0.43199,0.43226
0.4307,0.4318,0.43199,0.43226
0.4307,0.4318,0.43199,0.43226
0.4307,0.4318,0.43199,0.43227
0.4307,0.4318,0.43199,0.43234
0.4306,0.4318,0.43199,0.43234
0.4306,0.4318,0.43199,0.43226
0.4306,0.4318,0.43199,0.43226
0.4306,0.4318,0.43199,0.43226
0.4306,0.4318,0.43199,0.43226
0.4307,0.4318,0.43199,0.43226
0.4307,0.4318,0.43199,0.43226
0.4307,0.4318,0.43199,0.43234
0.4307,0.4318,0.43199,0.43234
0.4306,0.4318,0.43199,0.43234
0.4306,0.4318,0.43199,0.43225
0.4307,0.4318,0.43199,0.43225
0.4305,0.4318,0.43199,0.43225
0.4308,0.4318,0.43199,0.43225
0.4308,0.4318,0.43199,0.43225
0.4308,0.4318,0.43199,0.43234
0.4308,0.4318,0.43199,0.43243
0.4308,0.4318,0.43199,0.43243
0.4308,0.4318,0.43199,0.43243
0.4308,0.4318,0.43199,0.43243
0.4308,0.4318,0.43199,0.43243
0.4308,0.4318,0.43199,0.43243
0.4308,0.4318,0.43199,0.43243
0.4308,0.4318,0.43199,0.43243
0.4309,0.4318,0.43199,0.43243
0.4309,0.4318,0.43199,0.43243
0.4309,0.4318,0.43199,0.43244
0.4309,0.4318,0.43199,0.43244
0.4309,0.4318,0.43221,0.43244
0.4306,0.4318,0.43221,0.43244
0.431,0.4318,0.43221,0.43244
0.431,0.4318,0.43221,0.43253
0.4302,0.4323,0.43221,0.43253
0.4302,0.4321,0.43221,0.43253
0.4307,0.4321,0.43221,0.43253
0.4311,0.4321,0.43221,0.43253
0.4311,0.4321,0.43225,0.43253
0.4312,0.4321,0.43225,0.43253
0.4307,0.4321,0.43225,0.43253
0.4311,0.4321,0.43225,0.43253
0.4311,0.4321,0.43225,0.43261
0.4312,0.4321,0.43225,0.43261
0.4312,0.4325,0.43225,0.43261
0.4312,0.4323,0.43225,0.43261
0.4309,0.4323,0.43225,0.43261
0.4313,0.4323,0.43225,0.43261
0.4308,0.4323,0.43225,0.43261
0.4312,0.4323,0.43225,0.43261
0.4312,0.4323,0.43221,0.43272
0.4304,0.4323,0.43221,0.43272
0.4313,0.4323,0.43221,0.43272
0.4314,0.4325,0.43221,0.43272
0.4314,0.4324,0.43221,0.43272
0.4314,0.4324,0.43249,0.43282
0.4314,0.4325,0.43249,0.43282
0.4314,0.4325,0.43249,0.43282
0.4314,0.4324,0.43249,0.43282
0.4314,0.4325,0.43249,0.43282
0.4311,0.4325,0.43249,0.43282
0.4315,0.4325,0.43249,0.43282
0.4315,0.4325,0.4325,0.43294
0.4314,0.4325,0.4325,0.43294
0.4314,0.4325,0.43262,0.43304
0.4299,0.4329,0.43262,0.43304
0.4308,0.4329,0.43262,0.43304
0.4317,0.4329,0.43262,0.43304
0.4308,0.4328,0.43262,0.43304
0.4312,0.4328,0.43262,0.43304
0.4315,0.4328,0.43262,0.43304
0.4315,0.4328,0.43259,0.43312
0.4315,0.4327,0.43259,0.43312
0.4315,0.4328,0.43259,0.43312
0.4315,0.4326,0.43259,0.43312
0.4313,0.4326,0.43259,0.43312
0.4316,0.4326,0.43259,0.43312
0.4316,0.4326,0.43277,0.43312
0.4316,0.4327,0.43277,0.43312
0.4316,0.4327,0.43296,0.43322
0.4317,0.4327,0.43296,0.43322
0.4316,0.4327,0.43296,0.43322
0.4317,0.4327,0.43296,0.43322
0.4317,0.4327,0.43297,0.43323
0.4317,0.4327,0.43297,0.43323
0.4317,0.4327,0.43297,0.43323
0.4317,0.4328,0.43297,0.43323
0.4317,0.4328,0.43297,0.43323
0.4317,0.4328,0.43297,0.43333
0.4316,0.4328,0.43297,0.43333
0.4308,0.4335,0.43297,0.43333
0.4308,0.4328,0.43297,0.43333
0.4312,0.4331,0.43297,0.43333
0.4312,0.4326,0.43297,0.43333
0.4315,0.4326,0.43297,0.43333
0.4315,0.4326,0.43297,0.43305
0.4315,0.4326,0.43297,0.43305
0.4315,0.4326,0.43297,0.43305
0.4315,0.4326,0.43297,0.43305
0.4315,0.4326,0.43297,0.43305
0.4315,0.4326,0.43297,0.43305
0.4315,0.4326,0.43297,0.43305
0.4315,0.4326,0.43297,0.43305
0.4315,0.4326,0.43297,0.43305
0.4316,0.4326,0.43297,0.43305
0.4316,0.4326,0.43297,0.43305
0.4316,0.4326,0.43297,0.43315
0.4316,0.4326,0.43297,0.43316
0.4316,0.4326,0.43297,0.43316
0.4316,0.4326,0.43297,0.43316
0.4316,0.4326,0.43297,0.43316
0.4316,0.4327,0.43297,0.43316
0.4316,0.4327,0.43297,0.43316
0.4316,0.4327,0.43297,0.43317
0.4316,0.4327,0.43297,0.43326
0.4316,0.4326,0.43297,0.43326
0.4316,0.4326,0.43297,0.43317
0.4316,0.4326,0.43297,0.4341
0.4315,0.4326,0.43297,0.4341
0.4315,0.4326,0.43297,0.43307
0.4315,0.4326,0.43297,0.43307
0.4315,0.4326,0.43297,0.43307
0.4313,0.433,0.43297,0.43307
0.4308,0.4328,0.43297,0.43307
0.4317,0.4328,0.43297,0.43307
0.4313,0.433,0.43297,0.43307
0.4308,0.4327,0.43297,0.43307
0.4316,0.4327,0.43297,0.43307
0.4314,0.4327,0.43297,0.43307
0.4317,0.4327,0.43297,0.43307
0.4317,0.4327,0.43297,0.43341
0.4317,0.4327,0.43297,0.4335
0.4317,0.4327,0.43297,0.43436
0.4313,0.4327,0.43297,0.43436
0.4316,0.4327,0.43297,0.43436
0.4314,0.4327,0.43297,0.43436
0.4317,0.4327,0.43297,0.43436
0.4317,0.4327,0.43297,0.43359
0.432,0.4327,0.43297,0.43359
0.432,0.433,0.43297,0.43359
0.432,0.433,0.43297,0.43359
0.432,0.433,0.43317,0.43358
0.432,0.433,0.43322,0.43358
0.432,0.433,0.43322,0.43405
0.432,0.4331,0.43322,0.43405
0.432,0.4331,0.43332,0.43405
0.4321,0.4331,0.43332,0.43405
0.4321,0.4331,0.43332,0.43414
0.4321,0.4331,0.43332,0.43414
0.4321,0.4331,0.43342,0.43424
0.432,0.4331,0.43342,0.43424
0.432,0.4331,0.43343,0.43405
0.432,0.4335,0.43343,0.43405
0.432,0.4333,0.43343,0.43405
0.4319,0.4337,0.43343,0.43405
0.4319,0.4334,0.43343,0.43405
0.4322,0.4334,0.43343,0.43405
0.4322,0.4334,0.43343,0.43428
0.4322,0.4334,0.43362,0.43428
0.4322,0.4334,0.43362,0.43458
0.4322,0.4334,0.43362,0.43458
0.4322,0.4339,0.43362,0.43458
0.4322,0.4336,0.43362,0.43458
0.4322,0.4337,0.43362,0.43458
0.4325,0.4337,0.43362,0.43458
0.4325,0.4337,0.43362,0.43458
0.4325,0.4337,0.43362,0.43458
0.4325,0.434,0.43362,0.43458
0.4325,0.4336,0.43362,0.43458
0.4325,0.4337,0.43362,0.43458
0.4325,0.4337,0.43398,0.43467
0.4325,0.4336,0.43398,0.43467
0.4324,0.4336,0.43398,0.43467
0.4325,0.4336,0.43398,0.43467
0.4325,0.4336,0.43399,0.43495
0.4325,0.4338,0.43399,0.43495
0.4325,0.4337,0.43399,0.43495
0.4325,0.4337,0.43399,0.43495
0.4325,0.4337,0.43399,0.43495
0.4325,0.4338,0.43399,0.43495
0.4325,0.4337,0.43399,0.43495
0.4325,0.4339,0.43399,0.43495
0.4325,0.4336,0.43399,0.43495
0.4325,0.4336,0.43399,0.43495
0.4324,0.4336,0.43399,0.43495
0.432,0.4342,0.43399,0.43495
0.432,0.4334,0.43399,0.43495
0.4324,0.4334,0.43399,0.43495
0.4324,0.4334,0.43399,0.43484
0.4315,0.4354,0.43399,0.43484
0.4315,0.4344,0.43399,0.43484
0.4319,0.4344,0.43399,0.43484
0.4319,0.4332,0.43399,0.43484
0.4288,0.4335,0.43399,0.43484
0.4321,0.4335,0.43399,0.43484
0.4318,0.4339,0.43399,0.43484
0.4318,0.4332,0.43399,0.43484
0.4322,0.4332,0.43399,0.43484
0.4322,0.4332,0.43356,0.434
0.4321,0.4332,0.43356,0.434
0.4321,0.4335,0.43356,0.434
0.4291,0.4341,0.43356,0.434
0.4323,0.4341,0.43356,0.434
0.4323,0.4337,0.43356,0.434
0.4323,0.4334,0.43356,0.434
0.4323,0.4334,0.43378,0.4354
0.4323,0.4334,0.43358,0.43463
0.4323,0.4333,0.43358,0.43463
0.4323,0.4333,0.43358,0.43475
0.4322,0.4333,0.43358,0.43475
0.432,0.4338,0.43358,0.43475
0.432,0.4336,0.43358,0.43475
0.4323,0.4336,0.43358,0.43475
0.4294,0.4338,0.43358,0.43475
0.4294,0.4335,0.43358,0.43475
0.4324,0.4335,0.43358,0.43475
0.4324,0.4335,0.43282,0.43475
0.4324,0.4334,0.43282,0.43475
0.4324,0.4336,0.43282,0.43475
0.4324,0.4335,0.43282,0.43475
0.4324,0.4337,0.43282,0.43475
0.4324,0.4336,0.43282,0.43475
0.4324,0.4336,0.43397,0.43492
0.4324,0.4336,0.43387,0.43492
0.4324,0.4336,0.43387,0.43492
0.4324,0.4336,0.43387,0.43492
0.4324,0.4335,0.43387,0.43492
0.432,0.4335,0.43387,0.43492
0.4323,0.4335,0.43387,0.43492
0.4323,0.4335,0.43335,0.43492
0.4323,0.4335,0.43368,0.43468
0.4323,0.4335,0.43368,0.43468
0.4323,0.4334,0.43368,0.43468
0.4323,0.4334,0.43368,0.43468
0.4323,0.4334,0.43368,0.43468
0.4316,0.4339,0.43368,0.43468
0.4316,0.4336,0.43368,0.43468
0.4325,0.4336,0.43368,0.43468
0.4324,0.4336,0.43368,0.43468
0.4324,0.4336,0.43387,0.4347
0.4324,0.4336,0.43388,0.43485
0.4324,0.4335,0.43388,0.43485
0.4321,0.4339,0.43388,0.43485
0.4324,0.4339,0.43388,0.43485
0.4324,0.4336,0.43388,0.43485
0.4324,0.4336,0.43388,0.43474
0.4323,0.4336,0.43388,0.43474
0.4323,0.4336,0.43388,0.43474
0.4324,0.4336,0.43388,0.43474
0.4323,0.4336,0.43388,0.43474
0.4323,0.4336,0.43388,0.43497
0.432,0.4338,0.43388,0.43497
0.4322,0.4338,0.43388,0.43497
0.4322,0.4334,0.43388,0.43497
0.4322,0.4333,0.43388,0.43497
0.4321,0.4333,0.43388,0.43497
0.4321,0.4333,0.43388,0.43471
0.4314,0.4336,0.43388,0.43471
0.4323,0.4336,0.43388,0.43471
0.4314,0.4338,0.43388,0.43471
0.4318,0.4338,0.43388,0.43471
0.4318,0.4335,0.43388,0.43471
0.4321,0.4335,0.43388,0.43471
0.4321,0.4335,0.43388,0.43468
0.4321,0.4337,0.43388,0.43468
0.4321,0.4334,0.43388,0.43468
0.4321,0.4334,0.43388,0.4344
0.4314,0.4336,0.43388,0.4344
0.4317,0.4336,0.43388,0.4344
0.432,0.4336,0.43388,0.4344
0.432,0.4333,0.43388,0.4344
0.4316,0.4341,0.43388,0.4344
0.4316,0.4332,0.43388,0.4344
0.4319,0.4332,0.43388,0.4344
0.4319,0.4331,0.43388,0.4344
0.4318,0.4331,0.43388,0.4344
0.4314,0.4331,0.43388,0.4344
0.4319,0.4331,0.43388,0.4344
0.4319,0.4331,0.43338,0.43389
0.4314,0.4341,0.43338,0.43389
0.4314,0.433,0.43338,0.43389
0.4318,0.433,0.43338,0.43389
0.4317,0.433,0.43338,0.43389
0.4317,0.4329,0.43338,0.43389
0.4309,0.4329,0.43338,0.43389
0.4316,0.4329,0.43338,0.43389
0.4316,0.4329,0.43323,0.4341
0.4316,0.4331,0.43323,0.4341
0.4314,0.4332,0.43323,0.4341
0.4314,0.433,0.43323,0.4341
0.4317,0.433,0.43323,0.4341
0.4317,0.433,0.43323,0.4341
0.4317,0.4331,0.43323,0.4341
0.4317,0.433,0.43323,0.4341
0.4313,0.433,0.43323,0.4341
0.4316,0.433,0.43323,0.4341
0.4301,0.4338,0.43323,0.4341
0.4308,0.4338,0.43323,0.4341
0.4308,0.4324,0.43323,0.4341
0.4308,0.4324,0.4322,0.43324
0.4309,0.4324,0.4322,0.43324
0.4307,0.4324,0.4322,0.43324
0.4307,0.4327,0.4322,0.43324
0.431,0.4327,0.4322,0.43324
0.431,0.4324,0.4322,0.43324
0.431,0.4324,0.4328,0.43356
0.4311,0.4324,0.4328,0.43356
0.4311,0.4324,0.43273,0.43373
0.4311,0.4324,0.43284,0.43373
0.4312,0.4327,0.43284,0.43373
0.4312,0.4325,0.43284,0.43373
0.4312,0.4325,0.43284,0.43389
0.4308,0.4324,0.43284,0.43389
0.4311,0.4324,0.43284,0.43389
0.4311,0.4325,0.43284,0.43389
0.4312,0.4325,0.43284,0.43389
0.4312,0.4325,0.43285,0.43378
0.4312,0.4325,0.43285,0.43378
0.4311,0.4325,0.43285,0.43378
0.4311,0.4324,0.43285,0.43378
0.4307,0.4324,0.43285,0.43378
0.431,0.4324,0.43285,0.43378
0.431,0.4324,0.43285,0.43378
0.431,0.4326,0.43285,0.43378
0.431,0.4322,0.43285,0.43378
0.4309,0.4322,0.43285,0.43378
0.4309,0.4329,0.43285,0.43378
0.4309,0.4321,0.43285,0.43378
0.4309,0.4321,0.43285,0.43348
0.4309,0.4321,0.43285,0.43348
0.4309,0.4321,0.43285,0.43348
0.4307,0.4322,0.43285,0.43348
0.431,0.4322,0.43285,0.43348
0.431,0.4322,0.43285,0.43348
0.4304,0.4326,0.43285,0.43348
0.4304,0.4323,0.43285,0.43348
0.4312,0.4323,0.43285,0.43348
0.4312,0.4323,0.43285,0.43348
0.4312,0.4323,0.43285,0.43348
0.4312,0.4323,0.43285,0.43348
0.4312,0.4323,0.43285,0.43348
0.4312,0.4324,0.43285,0.43348
0.4312,0.4324,0.43285,0.43348
0.4312,0.4324,0.43285,0.43348
0.4312,0.4323,0.43285,0.43348
0.4312,0.4324,0.43285,0.43348
0.4312,0.4323,0.43285,0.43348
0.4312,0.4323,0.43285,0.4336
0.4312,0.4323,0.43285,0.4336
0.4312,0.4323,0.43285,0.4336
0.4312,0.4323,0.43285,0.43351
0.4299,0.4324,0.43285,0.43351
0.4314,0.4324,0.43285,0.43351
0.4314,0.4324,0.4329,0.43351
0.4314,0.4324,0.4329,0.43351
0.4314,0.4324,0.43285,0.43351
0.4314,0.4324,0.43285,0.4338
0.4314,0.4328,0.43285,0.4338
0.4314,0.4325,0.43285,0.4338
0.4314,0.4327,0.43285,0.4338
0.4314,0.4324,0.43285,0.4338
0.4314,0.4324,0.43285,0.4338
0.4314,0.4327,0.43285,0.4338
0.4314,0.4324,0.43285,0.4338
0.4314,0.4324,0.43285,0.43367
0.4314,0.4324,0.43285,0.43367
0.4314,0.4325,0.43285,0.43367
0.4314,0.4325,0.43285,0.43367
0.4314,0.4324,0.43285,0.43367
0.4314,0.4324,0.43285,0.43367
0.4314,0.4324,0.43285,0.43367
0.431,0.4324,0.43285,0.43367
0.4313,0.4324,0.43285,0.43367
0.4307,0.4326,0.43285,0.43367
0.4309,0.4326,0.43285,0.43367
0.4309,0.4323,0.43285,0.43367
0.4312,0.4323,0.43285,0.43367
0.4312,0.4323,0.43285,0.43355
0.4312,0.4323,0.43285,0.43355
0.4312,0.4323,0.43285,0.43355
0.4312,0.4332,0.43285,0.43355
0.4312,0.4327,0.43285,0.43355
0.4312,0.4324,0.43285,0.43355
0.4312,0.4324,0.43285,0.43355
0.4312,0.4324,0.43285,0.43355
0.4312,0.4324,0.43271,0.4334
0.4311,0.4329,0.43271,0.4334
0.4308,0.4326,0.43271,0.4334
0.4308,0.4323,0.43271,0.4334
0.431,0.4323,0.43271,0.4334
0.431,0.4323,0.43214,0.43323
0.4303,0.4325,0.43214,0.43323
0.4306,0.4325,0.43214,0.43323
0.4306,0.4321,0.43214,0.43323
0.4308,0.4329,0.43214,0.43323
0.4308,0.4323,0.43214,0.43323
0.4308,0.432,0.43214,0.43323
0.4308,0.432,0.43246,0.43314
0.4308,0.4321,0.43246,0.43314
0.4308,0.432,0.43246,0.43314
0.4308,0.4321,0.43246,0.43314
0.4308,0.432,0.43246,0.43314
0.4308,0.4321,0.43246,0.43314
0.4308,0.432,0.43246,0.43314
0.4308,0.432,0.43246,0.43314
0.4308,0.4321,0.43246,0.43314
0.4308,0.432,0.43246,0.43314
0.4308,0.4321,0.43246,0.43314
0.4308,0.432,0.43246,0.43314
0.4308,0.4321,0.43246,0.43314
0.4308,0.432,0.43246,0.43314
0.4308,0.432,0.43246,0.43314
0.4308,0.4321,0.43246,0.43314
0.4308,0.432,0.43246,0.43314
0.4308,0.432,0.43246,0.43311
0.4308,0.432,0.43246,0.43311
0.4308,0.432,0.43174,0.43311
0.4297,0.4378,0.43174,0.43311
0.4297,0.4347,0.43174,0.43311
0.4297,0.4336,0.43174,0.43311
0.4297,0.4322,0.43174,0.43311
0.4303,0.4322,0.43174,0.43311
0.4308,0.4322,0.43174,0.43311
0.4311,0.4322,0.43174,0.43311
0.4312,0.4322,0.43174,0.43311
0.4311,0.4322,0.43174,0.43311
0.4311,0.4322,0.43277,0.43347
0.4311,0.4322,0.43266,0.43347
0.4309,0.4322,0.43266,0.43347
0.4312,0.4322,0.43266,0.43347
0.4312,0.4322,0.43267,0.43348
0.4312,0.4322,0.43267,0.43348
0.4312,0.4322,0.43267,0.43348
0.4312,0.4322,0.43267,0.43348
0.4308,0.4322,0.43267,0.43348
0.4311,0.4322,0.43267,0.43348
0.4311,0.4322,0.43267,0.43332
0.4312,0.4322,0.43267,0.43332
0.4312,0.4322,0.43267,0.43332
0.4312,0.4322,0.43267,0.43332
0.4312,0.4322,0.43267,0.43332
0.4312,0.4322,0.43267,0.43332
0.4312,0.4322,0.43267,0.43342
0.4312,0.4322,0.43267,0.43342
0.4311,0.4322,0.43267,0.43342
0.4311,0.4322,0.43267,0.43323
0.431,0.4322,0.43267,0.43323
0.4303,0.4322,0.43267,0.43323
0.4306,0.4322,0.43267,0.43323
0.4309,0.4322,0.43267,0.43323
0.4309,0.4322,0.43267,0.43322
0.4309,0.4322,0.43267,0.43313
0.4309,0.4322,0.43267,0.43313
0.4309,0.4321,0.43267,0.43313
0.4309,0.4321,0.43267,0.43303
0.4309,0.4322,0.43267,0.43303
0.431,0.4322,0.43267,0.43303
0.431,0.4322,0.43267,0.4333
0.431,0.4321,0.43267,0.4333
0.431,0.4321,0.43267,0.43321
0.431,0.4321,0.43267,0.43321
0.431,0.4321,0.43267,0.43321
0.431,0.4321,0.43267,0.43321
0.431,0.4321,0.43267,0.43321
0.431,0.4322,0.43267,0.43321
0.431,0.4322,0.43267,0.43321
0.431,0.4322,0.43267,0.43321
0.431,0.4322,0.43267,0.43321
0.4308,0.4322,0.43267,0.43321
0.4311,0.4322,0.43267,0.43321
0.4311,0.4322,0.43267,0.43321
0.4311,0.4322,0.43267,0.43321
0.4311,0.4322,0.43267,0.43321
0.4311,0.4322,0.43267,0.43321
0.4311,0.4322,0.43267,0.4333
0.4307,0.4322,0.43267,0.4333
0.431,0.4322,0.43267,0.4333
0.431,0.4322,0.43267,0.4333
0.431,0.4322,0.43267,0.4333
0.4311,0.4322,0.43267,0.4333
0.4311,0.4322,0.43267,0.4333
0.4311,0.4322,0.43267,0.4333
0.431,0.4322,0.43267,0.4333
0.4311,0.4322,0.43267,0.4333
0.4312,0.4322,0.43267,0.4333
0.4312,0.4322,0.43267,0.4333
0.4312,0.4322,0.43267,0.4333
0.4313,0.4322,0.43267,0.4333
0.4313,0.4322,0.43267,0.43339
0.4314,0.4322,0.43267,0.43339
0.4311,0.4322,0.43267,0.43339
0.431,0.4322,0.43267,0.43339
0.431,0.4322,0.43267,0.4332
0.431,0.4322,0.43267,0.43328
0.431,0.4322,0.43267,0.43328
0.431,0.4322,0.43267,0.43328
0.431,0.4322,0.43267,0.43328
0.431,0.4322,0.43267,0.43328
0.431,0.4322,0.43267,0.43328
0.4311,0.4322,0.43267,0.43328
0.4311,0.4322,0.43267,0.43328
0.4311,0.4322,0.43267,0.43328
0.4311,0.4322,0.43267,0.43328
0.4311,0.4322,0.43267,0.43328
0.4311,0.4322,0.43267,0.43328
0.4311,0.4322,0.43267,0.43328
0.4311,0.4322,0.43267,0.43328
0.4311,0.4322,0.43267,0.43328
0.4312,0.4322,0.43267,0.43328
0.4312,0.4322,0.43267,0.43328
0.4312,0.4322,0.43267,0.43336
0.4312,0.4323,0.43267,0.43336
0.4312,0.4323,0.43267,0.43336
0.4312,0.4325,0.43267,0.43336
0.4313,0.4325,0.43267,0.43336
0.4313,0.4325,0.43267,0.43345
0.4314,0.4325,0.43267,0.43345
0.4314,0.4325,0.43267,0.43345
0.4314,0.4325,0.43283,0.43355
0.4314,0.4325,0.43283,0.43355
0.4314,0.4325,0.43283,0.43355
0.4313,0.4325,0.43283,0.43355
0.4313,0.4325,0.43269,0.43337
0.4313,0.4325,0.43269,0.43337
0.4308,0.4325,0.43269,0.43337
0.4312,0.4325,0.43269,0.43337
0.4312,0.4325,0.43269,0.43346
0.4312,0.4325,0.43269,0.43346
0.4312,0.4324,0.43269,0.43346
0.4312,0.4324,0.43269,0.43346
0.4312,0.4325,0.43269,0.43346
0.4309,0.4325,0.43269,0.43346
0.4313,0.4325,0.43269,0.43346
0.4312,0.4325,0.43269,0.43346
0.4312,0.4324,0.43269,0.43346
0.4312,0.4324,0.43269,0.43346
0.4312,0.4324,0.43269,0.43338
0.4312,0.4324,0.43269,0.43338
0.4312,0.4324,0.43269,0.43337
0.431,0.4329,0.43269,0.43337
0.431,0.4322,0.43269,0.43337
0.4309,0.4322,0.43269,0.43337
0.4309,0.4322,0.43267,0.43327
0.4309,0.4322,0.43267,0.43327
0.4309,0.4325,0.43267,0.43327
0.4309,0.4321,0.43267,0.43327
0.4309,0.4321,0.43267,0.43308
0.4309,0.4321,0.43267,0.43308
0.4309,0.4321,0.43267,0.43308
0.4309,0.4321,0.43267,0.43308
0.4309,0.4321,0.43267,0.43308
0.4308,0.4321,0.43267,0.43308
0.4309,0.4321,0.43267,0.43308
0.4309,0.4321,0.43267,0.43308
0.4309,0.4322,0.43267,0.43308
0.4309,0.4322,0.43267,0.43308
0.4308,0.4322,0.43267,0.43308
0.4308,0.4322,0.43267,0.43308
0.4308,0.4322,0.43267,0.43298
0.4308,0.4322,0.43267,0.43298
0.4303,0.4326,0.43267,0.43298
0.4305,0.4326,0.43267,0.43298
0.4305,0.4319,0.43267,0.43298
0.4305,0.4319,0.43267,0.43277
0.4305,0.4319,0.43267,0.43277
0.4304,0.4319,0.43267,0.43277
0.4304,0.4318,0.43267,0.43277
0.4305,0.4318,0.43267,0.43277
0.4305,0.4318,0.43215,0.43277
0.4305,0.4319,0.43215,0.43277
0.4305,0.4319,0.43215,0.43275
0.4306,0.4319,0.43215,0.43275
0.4306,0.4319,0.43218,0.43275
0.4307,0.4319,0.43218,0.43275
0.4303,0.4319,0.43218,0.43275
0.4308,0.4319,0.43218,0.43275
0.4307,0.4319,0.43218,0.43275
0.4307,0.432,0.43218,0.43275
0.4307,0.432,0.43257,0.43285
0.4306,0.432,0.43257,0.43285
0.4307,0.432,0.43257,0.43285
0.4307,0.432,0.43226,0.43285
0.4308,0.432,0.43226,0.43285
0.4307,0.432,0.43226,0.43285
0.4307,0.432,0.43226,0.43294
0.4307,0.432,0.43226,0.43294
0.4306,0.432,0.43226,0.43294
0.4307,0.432,0.43226,0.43294
0.4307,0.432,0.43226,0.43285
0.4307,0.432,0.43226,0.43285
0.4308,0.432,0.43226,0.43285
0.4308,0.432,0.43227,0.43285
0.4307,0.432,0.43227,0.43285
0.4308,0.432,0.43227,0.43285
0.4308,0.432,0.43227,0.43294
0.4308,0.432,0.43227,0.43294
0.4307,0.4326,0.43227,0.43294
0.4301,0.4321,0.43227,0.43294
0.4303,0.4321,0.43227,0.43294
0.4303,0.4318,0.43227,0.43294
0.4306,0.4318,0.43227,0.43294
0.4306,0.4318,0.43227,0.43285
0.4302,0.4321,0.43227,0.43285
0.4302,0.4316,0.43227,0.43285
0.4302,0.4316,0.43227,0.43285
0.4305,0.4316,0.43227,0.43285
0.4305,0.4318,0.43227,0.43285
0.4305,0.4318,0.43227,0.43266
0.4302,0.4326,0.43227,0.43266
0.4302,0.4317,0.43227,0.43266
0.4302,0.4312,0.43227,0.43266
0.4302,0.4319,0.43227,0.43266
0.4302,0.4316,0.43227,0.43266
0.4302,0.4313,0.43227,0.43266
0.4302,0.4313,0.4315,0.43228
0.4302,0.4312,0.4315,0.43228
0.4302,0.4312,0.4315,0.43228
0.4302,0.4312,0.4317,0.43215
0.4302,0.4312,0.4317,0.43215
0.4292,0.4312,0.4317,0.43215
0.4297,0.4312,0.4317,0.43215
0.4302,0.4312,0.4317,0.43215
0.4302,0.4312,0.4317,0.43215
